Date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,TSLA,AVGO,AMD,NFLX,ADBE,CRM,ORCL,INTC,QCOM,CSCO,IBM,TXN,NOW,MU
2025-01-29,238.28231811523438,439.0909423828125,123.66617584228516,194.64767456054688,237.07000732421875,674.363525390625,389.1000061035156,204.50204467773438,117.3499984741211,97.81500244140625,441.67999267578125,351.7039489746094,160.81869506835938,19.75,167.95046997070312,58.13742446899414,222.8715362548828,174.6012420654297,228.7259979248047,88.71923828125
2025-01-30,236.520263671875,411.9510803222656,124.61592864990234,200.08636474609375,234.63999938964844,684.8405151367188,400.2799987792969,213.72866821289062,118.86000061035156,97.3239974975586,446.0,341.3415832519531,169.11669921875,20.010000228881836,168.16561889648438,59.03560256958008,251.76498413085938,179.4440155029297,202.5500030517578,92.19783782958984
2025-01-31,234.93743896484375,412.0205993652344,120.03717041015625,203.22409057617188,237.67999267578125,687.0136108398438,404.6000061035156,219.28843688964844,115.94999694824219,97.6760025024414,437.45001220703125,339.4837341308594,168.799072265625,19.43000030517578,169.1437225341797,59.16251754760742,249.25973510742188,180.1269989013672,203.67599487304688,90.94195556640625
2025-02-03,226.98341369628906,407.9109191894531,116.62810516357422,200.44496154785156,237.4199981689453,695.2676391601562,383.67999267578125,215.78012084960938,114.2699966430664,97.89399719238281,438.6000061035156,337.0396728515625,167.34988403320312,19.3799991607666,166.5126495361328,59.59208297729492,254.16305541992188,176.54611206054688,204.18800354003906,89.62626647949219
2025-02-04,231.75184631347656,409.3503112792969,118.6175537109375,205.57489013671875,242.05999755859375,701.9764404296875,392.2099914550781,220.4380340576172,119.5,99.48699951171875,440.2300109863281,341.9079284667969,166.64515686035156,19.290000915527344,169.25132751464844,59.88496780395508,257.7991027832031,176.1753387451172,202.0260009765625,90.36385345458984
2025-02-05,231.42332458496094,410.2635803222656,124.79586029052734,190.58358764648438,236.1699981689453,702.654296875,378.1700134277344,229.92233276367188,112.01000213623047,101.11100006103516,437.6300048828125,345.6733093261719,170.38720703125,19.649999618530273,172.0095977783203,61.085784912109375,256.6683349609375,177.18032836914062,205.41200256347656,93.29424285888672
2025-02-06,232.16995239257812,412.77508544921875,128.64479064941406,190.8525390625,238.8300018310547,709.7518920898438,374.32000732421875,229.28807067871094,110.16000366210938,101.56800079345703,435.3999938964844,328.66436767578125,171.07208251953125,19.3799991607666,165.61279296875,60.79290771484375,247.05665588378906,178.8292999267578,204.66000366210938,94.2311782836914
2025-02-07,226.60511779785156,406.7494812011719,129.8044891357422,184.61695861816406,229.14999389648438,712.2739868164062,361.6199951171875,222.85618591308594,107.55999755859375,101.39299774169922,433.07000732421875,323.71661376953125,173.1664276123047,19.100000381469727,164.28256225585938,60.79290771484375,245.984375,175.6289520263672,201.6580047607422,91.99850463867188
2025-02-10,226.8741912841797,409.201416015625,133.53347778320312,185.7425537109375,233.13999938964844,715.1448974609375,350.7300109863281,232.93511962890625,110.4800033569336,102.76000213623047,451.1000061035156,325.07781982421875,177.59336853027344,19.770000457763672,167.60812377929688,61.320098876953125,244.6105499267578,175.93141174316406,204.36199951171875,95.61663055419922
2025-02-11,231.82725524902344,408.4271240234375,132.76370239257812,184.59703063964844,232.75999450683594,717.5372924804688,328.5,232.93511962890625,111.0999984741211,100.80799865722656,458.82000732421875,322.29595947265625,175.87619018554688,20.969999313354492,168.22433471679688,60.9491081237793,249.9390411376953,174.89715576171875,201.80999755859375,93.7726821899414
2025-02-12,236.06277465820312,406.0447082519531,131.10414123535156,182.89370727539062,228.92999267578125,723.099853515625,336.510009765625,234.2333984375,111.72000122070312,102.73100280761719,462.760009765625,324.0047607421875,170.94305419921875,22.479999542236328,166.5615234375,61.04673767089844,251.02828979492188,175.6191864013672,196.47999572753906,91.38050842285156
2025-02-13,240.70689392089844,407.5337219238281,135.2530059814453,185.41383361816406,230.3699951171875,726.2698974609375,355.94000244140625,233.6883087158203,111.80999755859375,104.36900329589844,459.2200012207031,327.7106018066406,172.5708770751953,24.1299991607666,168.38082885742188,62.325660705566406,254.34512329101562,176.40953063964844,197.89599609375,95.34751892089844
2025-02-14,243.7664337158203,405.43914794921875,138.81204223632812,184.5074005126953,228.67999267578125,734.3543701171875,355.8399963378906,230.95301818847656,113.0999984741211,105.86000061035156,460.1600036621094,324.4220886230469,172.86866760253906,23.600000381469727,168.45907592773438,63.33123016357422,256.39605712890625,178.58535766601562,197.3260040283203,99.19489288330078
2025-02-18,243.6368865966797,406.64031982421875,139.3618927001953,183.05308532714844,226.64999389648438,714.1181030273438,354.1099853515625,226.4833984375,114.27999877929688,103.58499908447266,464.1099853515625,326.8263854980469,178.4668426513672,27.389999389648438,169.83819580078125,63.05786895751953,258.152587890625,181.9320831298828,199.49600219726562,106.44116973876953
2025-02-19,244.03550720214844,411.7326965332031,139.19192504882812,184.54722595214844,226.6300048828125,701.5578002929688,360.55999755859375,226.68162536621094,114.69000244140625,104.33300018310547,456.989990234375,322.4250793457031,180.17410278320312,25.719999313354492,171.38360595703125,63.30193328857422,259.3792419433594,191.55264282226562,197.42799377441406,104.01909637451172
2025-02-20,244.99224853515625,413.91107177734375,140.07168579101562,183.83999633789062,222.8800048828125,692.6558227539062,354.3999938964844,224.70944213867188,114.16999816894531,102.4540023803711,454.69000244140625,316.3646545410156,174.6950225830078,26.09000015258789,169.89688110351562,63.1359748840332,259.7913513183594,199.0071258544922,193.5959930419922,102.84294891357422
2025-02-21,244.7132110595703,406.03326416015625,134.3932342529297,178.95912170410156,216.5800018310547,681.4013061523438,337.79998779296875,216.70179748535156,110.83999633789062,100.31500244140625,444.32000732421875,307.7906494140625,166.5657501220703,24.8700008392334,161.80796813964844,62.46234130859375,256.5923156738281,197.09471130371094,187.6820068359375,98.51712036132812
2025-02-24,246.25791931152344,401.8457336425781,130.244384765625,178.5507049560547,212.7100067138672,666.02978515625,330.5299987792969,206.06790161132812,108.11000061035156,98.84700012207031,444.4200134277344,306.32025146484375,168.69981384277344,24.270000457763672,157.57275390625,61.739898681640625,256.9750061035156,195.86529541015625,185.51600646972656,95.09834289550781
2025-02-25,246.19810485839844,395.77825927734375,126.59537506103516,174.7356414794922,212.8000030517578,655.4332275390625,302.79998779296875,200.72616577148438,103.95999908447266,97.7239990234375,443.4100036621094,303.89605712890625,167.2903289794922,22.989999771118164,157.6901397705078,62.74546432495117,252.93203735351562,195.12376403808594,184.45799255371094,92.91548919677734
2025-02-26,239.5408935546875,397.5985412597656,131.24411010742188,172.05613708496094,214.35000610351562,671.582275390625,290.79998779296875,211.0330352783203,104.73999786376953,99.00599670410156,441.5,305.3366394042969,171.19119262695312,23.520000457763672,158.55087280273438,62.55997085571289,251.0577392578125,193.42601013183594,188.39199829101562,97.39080810546875
2025-02-27,236.49131774902344,390.4368591308594,120.11714935302734,167.8426513671875,208.74000549316406,656.1708984375,281.95001220703125,196.02862548828125,99.51000213623047,96.30699920654297,437.19000244140625,292.9872741699219,163.53836059570312,23.09000015258789,151.05857849121094,62.29637908935547,248.49652099609375,186.654541015625,184.19200134277344,91.52005767822266
2025-02-28,241.01583862304688,394.87310791015625,124.8858413696289,169.61570739746094,212.27999877929688,666.0995483398438,292.9800109863281,197.64401245117188,99.86000061035156,98.05599975585938,438.55999755859375,295.91815185546875,164.82872009277344,23.729999542236328,153.72882080078125,62.58926010131836,247.72128295898438,191.23065185546875,185.95199584960938,93.32414245605469
2025-03-03,237.21881103515625,386.4184265136719,114.02880859375,166.35845947265625,205.02000427246094,652.9909057617188,284.6499938964844,185.6920166015625,98.2300033569336,97.37000274658203,440.7200012207031,291.1591796875,160.81869506835938,22.739999771118164,150.25653076171875,61.97420120239258,245.5133514404297,189.6695098876953,182.06199645996094,90.24424743652344
2025-03-04,235.1259765625,386.53778076171875,115.95828247070312,170.2532196044922,203.8000030517578,637.9881591796875,272.0400085449219,185.801025390625,100.75,97.25800323486328,446.0299987792969,285.476318359375,156.3024139404297,21.329999923706055,151.07814025878906,61.759422302246094,248.47691345214844,190.1085662841797,181.21800231933594,90.90208435058594
2025-03-05,234.93663024902344,398.8816223144531,117.2679214477539,172.3450164794922,208.36000061035156,654.4064331054688,279.1000061035156,189.86431884765625,101.66999816894531,99.09200286865234,451.239990234375,290.0762634277344,160.3621063232422,20.809999465942383,155.0198974609375,62.44281768798828,246.6516876220703,190.82086181640625,183.1580047607422,94.0318374633789
2025-03-06,234.52801513671875,394.7736511230469,110.53976440429688,171.6776580810547,200.6999969482422,625.9561157226562,263.45001220703125,177.8429412841797,98.8499984741211,90.63600158691406,444.7799987792969,284.1946716308594,149.8208465576172,20.75,153.4464874267578,61.90586471557617,244.04139709472656,184.74212646484375,173.41799926757812,88.97838592529297
2025-03-07,238.25527954101562,391.2127685546875,112.65918731689453,173.18174743652344,199.25,623.6932373046875,262.6700134277344,193.21405029296875,100.30999755859375,89.11100006103516,449.3999938964844,281.0552062988281,154.00955200195312,20.639999389648438,158.5404052734375,62.42328643798828,256.6512145996094,185.89349365234375,170.12600708007812,92.65634155273438
2025-03-10,226.70477294921875,378.13287353515625,106.95075225830078,165.41319274902344,194.5399932861328,596.1102294921875,222.14999389648438,182.7981719970703,96.62999725341797,86.66799926757812,435.0799865722656,271.1299743652344,147.686767578125,19.93000030517578,152.40411376953125,60.587886810302734,252.09791564941406,181.9613494873047,156.76600646972656,86.79554748535156
2025-03-11,220.08740234375,378.42132568359375,108.73026275634766,163.58824157714844,196.58999633789062,603.8060302734375,230.5800018310547,188.38766479492188,96.76000213623047,89.51000213623047,433.6600036621094,275.2530517578125,143.1109619140625,19.780000686645508,150.55535888671875,59.23085403442383,244.29652404785156,173.03353881835938,161.67999267578125,88.75910949707031
2025-03-12,216.24057006835938,381.2262878417969,115.71900177001953,166.6497802734375,198.88999938964844,617.6124877929688,248.08999633789062,192.49058532714844,100.79000091552734,91.96800231933594,438.6000061035156,282.73419189453125,149.77120971679688,20.68000030517578,150.26034545898438,59.025840759277344,244.96383666992188,171.43336486816406,168.6280059814453,95.32757568359375
2025-03-13,208.96543884277344,376.7502746582031,115.55902862548828,162.31175231933594,193.88999938964844,588.7833862304688,240.67999267578125,189.64627075195312,98.11000061035156,89.01699829101562,377.8399963378906,269.97747802734375,146.56515502929688,23.700000762939453,149.41464233398438,58.25457763671875,241.20541381835938,169.38436889648438,162.32400512695312,94.57006072998047
2025-03-14,212.76246643066406,386.4880676269531,121.64791870117188,165.0342559814453,197.9499969482422,606.2288818359375,249.97999572753906,193.78883361816406,100.97000122070312,91.80000305175781,394.739990234375,277.5877990722656,148.16322326660156,24.049999237060547,153.97752380371094,59.06489181518555,243.70773315429688,172.13587951660156,168.86599731445312,100.46075439453125
2025-03-17,213.27072143554688,386.6273498535156,119.50830841064453,163.83755493164062,195.74000549316406,603.5350341796875,238.00999450683594,192.7581787109375,104.58999633789062,95.00199890136719,399.3399963378906,278.9290771484375,152.86807250976562,25.690000534057617,155.3247528076172,59.44563674926758,248.24139404296875,175.6191864013672,168.58599853515625,102.77317810058594
2025-03-18,211.96519470214844,381.4749450683594,115.40904998779297,160.22750854492188,192.82000732421875,581.0458984375,225.30999755859375,186.98036193847656,103.51000213623047,92.99800109863281,391.3699951171875,276.92218017578125,148.34185791015625,25.920000076293945,153.6923370361328,58.869632720947266,242.33392333984375,175.09230041503906,166.0,101.3877182006836
2025-03-19,214.50650024414062,385.75201416015625,117.49866485595703,163.4386444091797,195.5399932861328,582.7420654296875,235.86000061035156,193.81858825683594,106.2300033569336,95.9489974975586,387.8900146484375,277.577880859375,151.31964111328125,24.1200008392334,155.6295928955078,59.67018127441406,247.57408142089844,177.3267059326172,168.82400512695312,101.72660064697266
2025-03-20,213.37037658691406,384.7772521972656,118.50848388671875,162.35166931152344,194.9499969482422,584.6776123046875,236.25999450683594,189.40504455566406,107.13999938964844,95.08399963378906,389.6099853515625,277.2201843261719,151.58763122558594,23.959999084472656,155.3247528076172,59.18204116821289,238.7717742919922,176.29241943359375,164.82400512695312,102.66354370117188
2025-03-21,217.5261688232422,389.1736755371094,117.67863464355469,163.53839111328125,196.2100067138672,594.9044799804688,248.7100067138672,190.5183563232422,106.44000244140625,96.02899932861328,387.260009765625,278.79986572265625,151.10125732421875,24.260000228881836,154.2135467529297,58.869632720947266,239.3114776611328,174.65322875976562,165.5500030517578,94.41058349609375
2025-03-24,219.977783203125,390.9839782714844,121.38796997070312,167.2182159423828,203.25999450683594,617.4535522460938,278.3900146484375,190.1107940673828,113.8499984741211,97.1989974975586,394.4700012207031,284.1052551269531,153.7216796875,24.219999313354492,157.4193572998047,59.52374267578125,243.80587768554688,181.00514221191406,169.9459991455078,96.62333679199219
2025-03-25,222.98748779296875,393.0528564453125,120.66809844970703,170.09027099609375,205.7100067138672,624.896728515625,288.1400146484375,187.13861083984375,114.80999755859375,99.72799682617188,403.6400146484375,286.7380676269531,152.7886505126953,24.200000762939453,157.48817443847656,59.543270111083984,245.22877502441406,179.50253295898438,172.2760009765625,93.87235260009766
2025-03-26,220.77503967285156,387.89056396484375,113.7393569946289,164.60543823242188,201.1300048828125,609.601318359375,272.05999755859375,178.20216369628906,110.19000244140625,97.06500244140625,397.80999755859375,279.16748046875,146.70411682128906,23.420000076293945,155.75743103027344,60.33405303955078,245.66053771972656,180.00991821289062,167.7100067138672,91.82905578613281
2025-03-27,223.08714294433594,388.4972839355469,111.40977478027344,161.793212890625,201.36000061035156,601.2202758789062,273.1300048828125,170.9655303955078,106.6500015258789,97.6719970703125,396.1499938964844,276.00811767578125,144.6990966796875,23.6200008392334,155.3444061279297,59.94354248046875,241.6077423095703,176.3704833984375,165.54800415039062,90.86222076416016
2025-03-28,217.15740966796875,376.78009033203125,109.65009307861328,153.90499877929688,192.72000122070312,575.4385986328125,263.54998779296875,168.11260986328125,103.22000122070312,93.38500213623047,385.7099914550781,268.2189636230469,139.8254852294922,22.709999084472656,150.18167114257812,59.416351318359375,239.43905639648438,172.04806518554688,159.552001953125,88.1511001586914
2025-03-31,221.37301635742188,373.3883361816406,108.3603286743164,154.21412658691406,190.25999450683594,575.0594482421875,259.1600036621094,166.43267822265625,102.73999786376953,93.25299835205078,383.5299987792969,266.6194152832031,138.7733612060547,22.709999084472656,151.056884765625,60.24618148803711,244.011962890625,175.3362274169922,159.22799682617188,86.71892547607422
2025-04-01,222.4293975830078,380.1520080566406,110.13001251220703,156.637451171875,192.1699981689453,584.6776123046875,268.4599914550781,167.5161895751953,102.77999877929688,92.83799743652344,383.20001220703125,268.4474792480469,140.8875732421875,22.049999237060547,150.50621032714844,60.33405303955078,245.66053771972656,173.66775512695312,162.31199645996094,88.53534698486328
2025-04-02,223.12701416015625,380.102294921875,110.39995574951172,156.6074981689453,196.00999450683594,582.6123046875,282.760009765625,171.06492614746094,102.95999908447266,93.552001953125,385.7799987792969,269.77880859375,144.77850341796875,21.979999542236328,151.51907348632812,60.35357666015625,245.30726623535156,173.86288452148438,164.80599975585938,88.4255599975586
2025-04-03,202.49757385253906,371.12042236328125,101.78153228759766,150.30491638183594,178.41000366210938,530.4202880859375,267.2799987792969,153.09262084960938,93.80000305175781,91.70500183105469,367.25,253.57455444335938,136.21249389648438,22.43000030517578,137.10272216796875,56.3241081237793,238.9385986328125,160.21261596679688,154.81399536132812,74.19363403320312
2025-04-04,187.738037109375,357.9211730957031,94.29288482666016,145.19903564453125,171.0,503.5910339355469,239.42999267578125,145.41860961914062,85.76000213623047,85.58599853515625,349.07000732421875,239.19842529296875,127.31892395019531,19.850000381469727,125.34152221679688,53.60176086425781,223.2278594970703,147.7136993408203,144.3300018310547,64.59257507324219
2025-04-07,180.84161376953125,355.9517517089844,97.62227630615234,146.34585571289062,175.25999450683594,515.0850830078125,233.2899932861328,153.2218475341797,83.63999938964844,86.78299713134766,340.70001220703125,242.62606811523438,126.21715545654297,19.56999969482422,127.56396484375,53.4739990234375,221.5596160888672,150.26031494140625,147.10000610351562,68.23538970947266
2025-04-08,171.83242797851562,352.66937255859375,96.28252410888672,144.30149841308594,170.66000366210938,509.29815673828125,221.86000061035156,155.1005859375,78.20999908447266,87.04000091552734,340.0,242.407470703125,123.57687377929688,18.1299991607666,122.58805847167969,52.27498245239258,216.89842224121094,142.46434020996094,145.52000427246094,65.41096496582031
2025-04-09,198.17234802246094,388.40777587890625,114.30924987792969,158.27293395996094,191.10000610351562,584.4481811523438,272.20001220703125,184.04713439941406,96.83999633789062,94.5469970703125,364.6400146484375,263.45013427734375,138.65426635742188,21.530000686645508,141.20343017578125,57.1300048828125,230.91148376464844,165.38392639160156,165.19000244140625,77.71669006347656
2025-04-10,189.7710723876953,379.3165283203125,107.55047607421875,152.39913940429688,181.22000122070312,545.0573120117188,252.39999389648438,171.273681640625,88.69999694824219,92.11699676513672,350.04998779296875,253.86354064941406,132.8367462158203,19.8799991607666,132.16616821289062,55.61649703979492,225.25917053222656,152.7971954345703,156.697998046875,69.91207885742188
2025-04-11,197.47471618652344,386.378662109375,110.90986633300781,156.70724487304688,184.8699951171875,542.3434448242188,252.30999755859375,180.85626220703125,93.4000015258789,91.8290023803711,352.4700012207031,253.744140625,131.840576171875,19.739999771118164,136.935546875,56.34376907348633,231.07830810546875,144.01573181152344,157.13400268554688,69.41307067871094
2025-04-14,201.829833984375,385.7420654296875,110.68990325927734,158.63192749023438,182.1199951171875,530.2806396484375,252.35000610351562,177.29759216308594,94.5,93.12799835205078,350.9100036621094,253.29635620117188,134.12176513671875,20.309999465942383,136.87657165527344,56.42238998413086,234.59140014648438,147.31365966796875,159.96400451660156,70.88017272949219
2025-04-15,201.45114135742188,383.67315673828125,112.17963409423828,155.87953186035156,179.58999633789062,520.3432006835938,254.11000061035156,177.88406372070312,95.29000091552734,97.62799835205078,350.3800048828125,253.6744842529297,133.42446899414062,19.850000381469727,136.29637145996094,56.21600341796875,236.2007293701172,147.5087890625,163.3000030517578,70.90013122558594
2025-04-16,193.6079559326172,369.62841796875,104.47103881835938,152.90773010253906,174.3300018310547,501.176513671875,241.5500030517578,173.56993103027344,88.29000091552734,96.16300201416016,344.19000244140625,248.60955810546875,129.2605438232422,19.229999542236328,133.48390197753906,54.80077362060547,234.1105499267578,142.99122619628906,159.33200073242188,69.19349670410156
2025-04-17,196.3087158203125,365.81884765625,101.4715805053711,150.74371337890625,172.61000061035156,500.348388671875,241.3699951171875,169.97149658203125,87.5,97.3030014038086,348.79998779296875,246.04225158691406,128.12493896484375,18.93000030517578,134.38861083984375,54.80077362060547,234.34605407714844,144.8353271484375,154.4320068359375,68.66454315185547
2025-04-21,192.50172424316406,357.205078125,96.89241790771484,147.26332092285156,167.32000732421875,483.56634521484375,227.5,165.219970703125,85.55999755859375,98.79100036621094,343.2200012207031,235.09642028808594,122.34725952148438,18.84000015258789,133.87725830078125,53.43468475341797,231.8044891357422,142.0740509033203,151.197998046875,66.60859680175781
2025-04-22,199.059326171875,364.864013671875,98.87205505371094,151.0528564453125,173.17999267578125,499.1510925292969,237.97000122070312,168.56988525390625,86.26000213623047,104.03399658203125,349.9100036621094,242.19131469726562,126.750244140625,19.510000228881836,136.43405151367188,54.093162536621094,236.39700317382812,143.1961212158203,153.36599731445312,70.07176971435547
2025-04-23,203.9027557373047,372.3936462402344,102.69136047363281,154.92218017578125,180.60000610351562,519.0960083007812,250.74000549316406,175.85623168945312,90.38999938964844,104.95899963378906,351.9599914550781,249.24639892578125,130.89422607421875,20.59000015258789,138.12545776367188,54.673011779785156,240.89138793945312,148.4552459716797,162.5399932861328,72.78641510009766
2025-04-24,207.65989685058594,385.2347412109375,106.41067504882812,158.8413543701172,186.5399932861328,531.9469604492188,259.510009765625,187.0292510986328,94.47000122070312,109.68699645996094,360.9100036621094,263.3963928222656,136.980712890625,21.489999771118164,144.76327514648438,55.321659088134766,225.04327392578125,158.19290161132812,187.71400451660156,77.26757049560547
2025-04-25,208.56680297851562,389.7605285644531,110.98986053466797,161.51397705078125,188.99000549316406,546.0350952148438,284.95001220703125,191.16448974609375,96.6500015258789,110.15299987792969,367.7200012207031,266.5308837890625,137.9569549560547,20.049999237060547,146.0908203125,55.734432220458984,228.0657196044922,158.90518188476562,189.052001953125,79.62291717529297
2025-04-28,209.4238739013672,389.0741882324219,108.71026611328125,160.1676788330078,187.6999969482422,548.49951171875,285.8800048828125,191.32354736328125,96.38999938964844,111.03800201416016,368.6199951171875,264.33172607421875,139.60060119628906,20.510000228881836,145.16644287109375,55.8621940612793,231.74560546875,158.49537658691406,187.48199462890625,78.40532684326172
2025-04-29,210.49021911621094,391.9388427734375,109.00021362304688,159.71893310546875,187.38999938964844,553.1889038085938,292.0299987792969,190.03128051757812,96.05999755859375,112.56400299072266,370.9800109863281,266.4412841796875,140.2480926513672,20.34000015258789,144.43875122070312,56.35359573364258,234.9152374267578,156.86593627929688,188.57200622558594,76.7286376953125
2025-04-30,211.77584838867188,393.15234375,108.90023040771484,158.36268615722656,184.4199981689453,547.7611694335938,282.1600036621094,191.32354736328125,97.3499984741211,113.1719970703125,374.9800109863281,267.3865966796875,140.17835998535156,20.100000381469727,145.99249267578125,56.73688507080078,237.2998046875,157.49569702148438,191.0019989013672,76.79849243164062
2025-05-01,212.59304809570312,423.1316223144531,111.5897445678711,160.8557891845703,190.1999969482422,570.9188232421875,280.5199890136719,196.15460205078125,96.6500015258789,113.34700012207031,374.6300048828125,268.0035400390625,144.9300079345703,19.979999542236328,132.96270751953125,57.12017059326172,235.18019104003906,155.73426818847656,191.58999633789062,77.61688232421875
2025-05-02,204.65020751953125,432.95892333984375,114.4792251586914,163.57826232910156,189.97999572753906,595.6728515625,287.2099914550781,202.427001953125,98.80000305175781,115.64900207519531,380.8699951171875,273.7252197265625,150.1498260498047,20.6200008392334,137.4862518310547,58.309364318847656,240.9600830078125,161.884521484375,195.4720001220703,80.56108093261719
2025-05-05,198.21221923828125,433.8442077636719,113.79934692382812,163.7577667236328,186.35000610351562,597.917724609375,280.260009765625,199.52439880371094,100.58999633789062,113.40599822998047,381.05999755859375,271.2873229980469,148.71536254882812,20.270000457763672,137.12240600585938,58.299530029296875,244.52223205566406,159.827880859375,195.61000061035156,80.26166534423828
